,x00,y00,z00,x01,y01,z01,x02,y02,z02,x03,y03,z03,x04,y04,z04,x05,y05,z05,x06,y06,z06,x07,y07,z07,x08,y08,z08,x09,y09,z09,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20,Label
12,0.4959668517112732,0.774497389793396,-0.0003081854665651,0.3879348933696747,0.6128214597702026,0.1027120575308799,0.3522338271141052,0.4140355288982391,0.1053836792707443,0.3185454607009887,0.2646791338920593,0.051382690668106,0.3596588373184204,0.1567552834749221,-0.0007722910377196,0.6258674263954163,0.2990560233592987,0.1692939847707748,0.6351858377456665,0.0773685872554779,0.0758206844329834,0.4916346967220306,0.0785508751869201,0.0139424698427319,0.3964909613132477,0.1405089646577835,-0.0045436201617121,0.6789770722389221,0.322643518447876,0.0554137825965881,0.6878084540367126,0.0725613534450531,0.0143953068181872,0.5069893002510071,0.0719476342201232,-0.0564562194049358,0.4064403474330902,0.1426697373390197,-0.0905390083789825,0.7047983407974243,0.368709534406662,-0.0717276409268379,0.6997694969177246,0.1193535774946212,-0.1141995042562484,0.5082932114601135,0.1117082387208938,-0.1395414024591446,0.3960767388343811,0.1749376207590103,-0.1429647654294967,0.6819378733634949,0.424179196357727,-0.1947254389524459,0.6477877497673035,0.2090905606746673,-0.2284109890460968,0.5124670267105103,0.1636503338813781,-0.2279666811227798,0.4098697304725647,0.187581866979599,-0.2135343700647354,0
13,0.4619873166084289,0.741940975189209,-0.0002365264808759,0.3717056214809418,0.5869204998016357,0.0859531089663505,0.3571175932884216,0.3968663513660431,0.099779263138771,0.3427203893661499,0.2511369585990906,0.0597517602145671,0.3832101821899414,0.1364578902721405,0.009529479779303,0.6126012206077576,0.3000135421752929,0.1765139549970626,0.63926100730896,0.0891782045364379,0.0894522964954376,0.5153933167457581,0.0753086954355239,0.0177246965467929,0.4232521653175354,0.1246090829372406,-0.0087379561737179,0.6680626273155212,0.323272705078125,0.072685569524765,0.6997687220573425,0.0862969905138015,0.0329614244401454,0.5324043035507202,0.0712889581918716,-0.0432927459478378,0.4276850819587707,0.1290159672498703,-0.0826778933405876,0.7014994621276855,0.3691385090351105,-0.0451926402747631,0.7229160070419312,0.1345814913511276,-0.0938881039619445,0.5433367490768433,0.113756462931633,-0.1327348351478576,0.4250491261482239,0.1637724786996841,-0.1422451585531234,0.6966308355331421,0.422662079334259,-0.1578665971755981,0.684887170791626,0.2179190218448639,-0.2008060067892074,0.5536510348320007,0.167847141623497,-0.1990294754505157,0.4416654109954834,0.1840168833732605,-0.1848063468933105,0
14,0.4478221535682678,0.7736963033676147,-0.0002892209740821,0.3698024153709411,0.5909003019332886,0.1052450761198997,0.3715360164642334,0.3895489275455475,0.1098841428756713,0.3648640513420105,0.2363991141319275,0.0581020414829254,0.4129835069179535,0.1310279071331024,0.0090922322124242,0.6527101993560791,0.316906601190567,0.1670389622449875,0.7046381831169128,0.094860702753067,0.0775964632630348,0.5615266561508179,0.0783418715000152,0.0188059378415346,0.4598625302314758,0.1270965039730072,0.0013872771523892,0.699630081653595,0.34953373670578,0.0516574718058109,0.7541083097457886,0.1027041375637054,0.0109842950478196,0.5755096673965454,0.0816680341958999,-0.0665890499949455,0.4683468341827392,0.141157254576683,-0.1069010347127914,0.718071699142456,0.3989755809307098,-0.0751505494117736,0.7611415386199951,0.1514455378055572,-0.1185201853513717,0.5727586150169373,0.1183666437864303,-0.1485539674758911,0.453908622264862,0.1690640747547149,-0.1522739082574844,0.692280113697052,0.4499602317810058,-0.1965860724449157,0.7014556527137756,0.2308200746774673,-0.2339719533920288,0.5730689167976379,0.1633180677890777,-0.2354464679956436,0.4677617847919464,0.1708752214908599,-0.2193178385496139,0
15,0.4505749642848968,0.7648449540138245,-0.0002640974416863,0.3580255508422851,0.5725373029708862,0.1272454708814621,0.3814819455146789,0.3822295665740967,0.1310349106788635,0.3898252248764038,0.2390603870153427,0.0697226524353027,0.4284133911132812,0.118522435426712,0.0024752137251198,0.6673124432563782,0.3339844346046448,0.198272630572319,0.7388483881950378,0.1188947707414627,0.1103196963667869,0.60190349817276,0.0850431621074676,0.0469120554625988,0.5022907257080078,0.1217771470546722,0.0255549699068069,0.7168595790863037,0.3713501393795013,0.0726436898112297,0.7886504530906677,0.1236961036920547,0.0238583143800497,0.614491879940033,0.0933308601379394,-0.0533598773181438,0.5092864036560059,0.152629941701889,-0.0766100063920021,0.733362078666687,0.4211722314357757,-0.064011313021183,0.794293999671936,0.1710341721773147,-0.1074759066104888,0.6187446117401123,0.1248966455459594,-0.1321279257535934,0.506782054901123,0.1747225821018219,-0.1274740695953369,0.7024776935577393,0.4609726071357727,-0.1960119009017944,0.7271742820739746,0.2418265342712402,-0.229679137468338,0.6093879342079163,0.1695789694786071,-0.2309277653694152,0.509268045425415,0.179982304573059,-0.2128691971302032,0
16,0.4136326611042022,0.7336941957473755,-0.0002219183079432,0.3544992208480835,0.547300398349762,0.0987251028418541,0.3938141167163849,0.3652048408985138,0.0923075973987579,0.4143205881118774,0.2280718684196472,0.025391612201929,0.4735380709171295,0.1130145043134689,-0.0468745343387126,0.6841500997543335,0.3510269224643707,0.1877120733261108,0.7672801613807678,0.1499958336353302,0.0878939107060432,0.6378129124641418,0.1004512459039688,0.0154487863183021,0.5308002829551697,0.1259517073631286,-0.0121471351012587,0.7288424372673035,0.3928514420986175,0.0750730484724044,0.8154677152633667,0.1599749624729156,0.0203953012824058,0.6484977602958679,0.1046653985977172,-0.0484338365495204,0.5351366996765137,0.1439320594072342,-0.0665124282240867,0.7410061359405518,0.4452043175697326,-0.0541542246937751,0.8162924647331238,0.205012246966362,-0.1015524715185165,0.6425657272338867,0.1432058960199356,-0.1194171458482742,0.5247049331665039,0.1749845892190933,-0.1118103191256523,0.7054449319839478,0.4869309663772583,-0.1803700625896453,0.7443282604217529,0.2713660597801208,-0.2197860479354858,0.6359624862670898,0.1896761953830719,-0.2174490988254547,0.5393909811973572,0.1846907138824463,-0.1953233629465103,0
17,0.4056415855884552,0.7466506958007812,-0.0003115801955573,0.3491111099720001,0.5426030158996582,0.12429029494524,0.4021362364292145,0.3598133325576782,0.1300354301929474,0.4381633698940277,0.2196891605854034,0.0691024288535118,0.5100939273834229,0.1109547019004821,0.0083769522607326,0.6904484033584595,0.363189697265625,0.2235282659530639,0.7861475348472595,0.1611315906047821,0.133645623922348,0.6648231744766235,0.1094219237565994,0.0578932464122772,0.5648643970489502,0.1336189359426498,0.0308010950684547,0.7380194664001465,0.4072822630405426,0.099734790623188,0.8381795883178711,0.1720674335956573,0.0412341989576816,0.6770033240318298,0.1182516813278198,-0.0444536060094833,0.5628889799118042,0.1628688126802444,-0.0691564381122589,0.7516703605651855,0.4587865471839905,-0.0361217446625232,0.8413470983505249,0.2182130813598632,-0.0780489966273307,0.6820306777954102,0.1471818536520004,-0.1077673882246017,0.5632588863372803,0.1775378137826919,-0.1052222922444343,0.7210895419120789,0.4910253882408142,-0.1689630001783371,0.7715915441513062,0.2794833779335022,-0.1958041340112686,0.6717082858085632,0.189054861664772,-0.1968770772218704,0.5712795853614807,0.1789318025112152,-0.1800106316804886,0
18,0.3716294765472412,0.7392610907554626,-0.0002626324130687,0.3514352440834045,0.5384672284126282,0.0969049409031868,0.4194847345352173,0.3502999544143677,0.0885029509663581,0.4621705412864685,0.2133327424526214,0.0212033446878194,0.5335119962692261,0.1186216473579406,-0.0476165525615215,0.7122660875320435,0.3677561581134796,0.1770021766424179,0.8475636839866638,0.1786199063062667,0.0762552917003631,0.721107006072998,0.1142493486404419,0.0063247210346162,0.6113662123680115,0.1221269220113754,-0.0204466450959444,0.7476531267166138,0.4227560460567474,0.0561350211501121,0.8884392976760864,0.2078665196895599,-0.0191044565290212,0.722618818283081,0.1364289373159408,-0.1076870933175087,0.5988542437553406,0.1614177078008651,-0.1343277245759964,0.7491776943206787,0.483148992061615,-0.0781452059745788,0.8741381168365479,0.2605721354484558,-0.1416869759559631,0.7078928351402283,0.1770353019237518,-0.1723111271858215,0.5804350972175598,0.190765231847763,-0.1687499731779098,0.7065414786338806,0.5265161991119385,-0.2096678912639618,0.7862976789474487,0.3228679895401001,-0.2630757987499237,0.6878479719161987,0.2248147875070572,-0.2686983346939087,0.5881925821304321,0.2044479846954345,-0.2503403425216675,0
19,0.694560170173645,0.6256090402603149,-0.0002656161086633,0.5172044634819031,0.6426318883895874,0.0127434516325593,0.326524555683136,0.5902792811393738,-0.0102601097896695,0.1894751787185669,0.5289371013641357,-0.0744914263486862,0.1311426758766174,0.4308863282203674,-0.1540403068065643,0.3168132901191711,0.3126822113990783,0.1215482354164123,0.149271935224533,0.2140693366527557,0.0152285974472761,0.109644591808319,0.3217377066612243,-0.0780655816197395,0.1247057169675827,0.41824471950531,-0.1194723397493362,0.3636964857578277,0.274932712316513,0.0398428626358509,0.1788050830364227,0.1484517008066177,-0.0476031638681888,0.1278771460056305,0.2993519604206085,-0.148291140794754,0.145258679986,0.4139431416988373,-0.2047411352396011,0.4311970770359039,0.2596818208694458,-0.0609395205974578,0.2529301643371582,0.139748603105545,-0.1670138239860534,0.1837293207645416,0.2937929630279541,-0.2352208495140075,0.1885715126991272,0.4118528366088867,-0.2573358714580536,0.5068069100379944,0.2742390930652618,-0.1600091457366943,0.3461465239524841,0.2001128792762756,-0.2422816604375839,0.2615251243114471,0.2927507162094116,-0.2559591233730316,0.2335304319858551,0.3881773352622986,-0.2542405426502228,0
20,0.6210578680038452,0.6683129072189331,-0.0002430548483971,0.4305540323257446,0.6032530665397644,0.0490175560116767,0.3063365221023559,0.4776086807250976,0.014767943881452,0.2222422510385513,0.3677440881729126,-0.0721698701381683,0.1878340244293213,0.2584550976753235,-0.1557878851890564,0.4450609087944031,0.2354421019554138,0.0931262597441673,0.3599033057689667,0.0484652295708656,0.0048737968318164,0.259944200515747,0.1392707228660583,-0.0474643297493457,0.2255436331033706,0.2272704839706421,-0.0778512209653854,0.5107871890068054,0.2278025448322296,-0.0108120888471603,0.4130956530570984,0.0178132206201553,-0.1253917068243026,0.2882807850837707,0.1249268054962158,-0.2391128540039062,0.2658609747886657,0.2484751939773559,-0.2802406847476959,0.5691403150558472,0.247959166765213,-0.1192911118268966,0.4728783965110779,0.048281230032444,-0.2030470371246338,0.3380279839038849,0.1369104087352752,-0.2540602087974548,0.2954005002975464,0.2505328953266144,-0.2565116286277771,0.6150395274162292,0.2901640236377716,-0.2299774140119552,0.5209969282150269,0.1295633018016815,-0.2894521057605743,0.4027699530124664,0.1502558290958404,-0.3115030229091644,0.3433915376663208,0.215507760643959,-0.3061220347881317,0
21,0.52396559715271,0.7043324708938599,-0.000162639276823,0.3835878074169159,0.5956324338912964,0.0585949085652828,0.3217981159687042,0.4225776791572571,0.0479029081761837,0.2846298217773437,0.2905531227588653,-0.0160331018269062,0.2939337491989136,0.1723252832889557,-0.0906206592917442,0.5400875806808472,0.2550018429756164,0.1766785830259323,0.5396937727928162,0.0521243512630462,0.0868862718343734,0.4240484237670898,0.0706268548965454,0.0066161993891,0.3536007702350616,0.1385615468025207,-0.0346778146922588,0.6049104928970337,0.2652356326580047,0.0848628059029579,0.6001694202423096,0.0407202392816543,0.0337499603629112,0.4448916316032409,0.0676160305738449,-0.057628359645605,0.3657649457454681,0.1515871882438659,-0.0983259826898574,0.655914843082428,0.303629994392395,-0.0246664024889469,0.6421179175376892,0.0811007618904113,-0.0725639089941978,0.4728925228118896,0.1038309335708618,-0.1210727095603942,0.3784503936767578,0.1792400032281875,-0.1410303115844726,0.6777535676956177,0.3585196435451507,-0.1363473534584045,0.6389544010162354,0.172443613409996,-0.1811178624629974,0.5119842886924744,0.1536334753036499,-0.197913259267807,0.4195404648780823,0.1910648196935653,-0.2000821530818939,0
22,0.4841546416282654,0.7142438888549805,-0.000179258553544,0.3703561127185821,0.5965112447738647,0.0462566241621971,0.338854432106018,0.4103272557258606,0.0463955514132976,0.3271437287330627,0.2671389877796173,-0.0011648209765553,0.3683960437774658,0.1498534679412841,-0.0642518252134323,0.5671115517616272,0.2895090281963348,0.1860438138246536,0.6036219596862793,0.0980516225099563,0.0996969118714332,0.4999579787254333,0.0709528774023056,0.0201839003711938,0.4201939404010772,0.112060397863388,-0.0175160709768533,0.631991446018219,0.3079201877117157,0.1021437123417854,0.6623181104660034,0.0923355817794799,0.0513422563672065,0.5162894129753113,0.0831653028726577,-0.0280160252004861,0.4234522879123688,0.1446064114570617,-0.069263570010662,0.6833412647247314,0.3502453565597534,-0.0038089684676378,0.7026033401489258,0.1307178288698196,-0.0634111315011978,0.542137861251831,0.1188274323940277,-0.1062379106879234,0.4306219518184662,0.1740830093622207,-0.121793232858181,0.7113065123558044,0.4075598418712616,-0.1093319281935691,0.7024266719818115,0.2231196761131286,-0.1626918762922287,0.585529625415802,0.1832355409860611,-0.1731424182653427,0.4838013052940368,0.2045624554157257,-0.1713553220033645,0
